"timestamp","nbPassengers","age","passengerType","bookingStatus","operatingAirline","originAirport","destinationAirport","departureDate","arrivalDate"
"2019-03-17T13:47:52.684Z","WrappedArray(1, 1, 1, 1, 1, 1, 1)","WrappedArray(43)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(DL, DL, DL, DL, DL, DL, KL)","WrappedArray(AMS, DTW, DTW, DTW, GSP, DTW, LUX)","WrappedArray(DTW, GSP, FRA, FRA, DTW, FRA, AMS)","WrappedArray(2019-03-22T10:30:00Z, 2019-03-22T15:21:00Z, 2019-03-17T17:38:00Z, 2019-03-17T17:38:00Z, 2019-03-17T11:10:00Z, 2019-03-17T17:38:00Z, 2019-03-22T06:10:00Z)","WrappedArray(2019-03-22T13:59:00Z, 2019-03-22T17:08:00Z, 2019-03-18T07:05:00Z, 2019-03-18T07:05:00Z, 2019-03-17T13:00:00Z, 2019-03-18T07:05:00Z, 2019-03-22T07:20:00Z)"
"2019-03-17T13:47:52.961Z","WrappedArray(2, 2, 2, 2)","WrappedArray(null, null)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(AF, AF, AF, AF)","WrappedArray(MAD, RNS, CDG, CDG)","WrappedArray(CDG, CDG, RNS, MAD)","WrappedArray(2019-10-06T17:40:00Z, 2019-10-03T18:35:00Z, 2019-10-06T20:45:00Z, 2019-10-03T21:00:00Z)","WrappedArray(2019-10-06T19:45:00Z, 2019-10-03T19:40:00Z, 2019-10-06T21:45:00Z, 2019-10-03T23:10:00Z)"
"2019-03-17T13:47:53.319Z","WrappedArray(1, 1, 1, 1, 1, 1)","WrappedArray(49)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(LH, DL, DL, UA, UA, KL)","WrappedArray(ARN, JFK, ORF, IAD, FRA, AMS)","WrappedArray(FRA, AMS, JFK, ORF, IAD, ARN)","WrappedArray(2019-03-22T13:50:00Z, 2019-03-17T17:12:00Z, 2019-03-17T10:59:00Z, 2019-03-22T22:30:00Z, 2019-03-22T17:00:00Z, 2019-03-18T06:50:00Z)","WrappedArray(2019-03-22T15:55:00Z, 2019-03-18T05:55:00Z, 2019-03-17T12:29:00Z, 2019-03-22T23:26:00Z, 2019-03-22T21:10:00Z, 2019-03-18T08:55:00Z)"
"2019-03-17T13:47:53.307Z","WrappedArray(1, 1, 1)","WrappedArray(null)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, AF)","WrappedArray(AMS, CDG, WAW)","WrappedArray(WAW, AMS, CDG)","WrappedArray(2019-03-23T21:25:00Z, 2019-03-23T18:40:00Z, 2019-03-21T06:35:00Z)","WrappedArray(2019-03-23T23:25:00Z, 2019-03-23T20:00:00Z, 2019-03-21T09:10:00Z)"
"2019-03-17T13:47:53.397Z","WrappedArray(1)","WrappedArray(48)","WrappedArray(ADT)","WrappedArray(CONFIRMED)","WrappedArray(KL)","WrappedArray(EZE)","WrappedArray(SCL)","WrappedArray(2019-03-18T08:55:00Z)","WrappedArray(2019-03-18T11:05:00Z)"
"2019-03-17T13:47:53.642Z","WrappedArray(1, 1)","WrappedArray(37)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(AF, AF)","WrappedArray(PVG, CDG)","WrappedArray(CDG, PVG)","WrappedArray(2019-03-18T00:10:00Z, 2019-03-22T23:25:00Z)","WrappedArray(2019-03-18T05:55:00Z, 2019-03-23T17:45:00Z)"
"2019-03-17T13:47:53.647Z","WrappedArray(3, 3)","WrappedArray(32, 34, 10)","WrappedArray(ADT, ADT, CHD)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(UX, AF)","WrappedArray(AGP, CDG)","WrappedArray(CDG, KBP)","WrappedArray(2019-07-18T09:20:00Z, 2019-07-18T20:50:00Z)","WrappedArray(2019-07-18T12:00:00Z, 2019-07-19T00:55:00Z)"
"2019-03-17T13:47:53.657Z","WrappedArray(1, 1)","WrappedArray(65)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(AF, AF)","WrappedArray(CDG, TLV)","WrappedArray(TLV, CDG)","WrappedArray(2019-03-09T17:55:00Z, 2019-03-17T18:10:00Z)","WrappedArray(2019-03-09T23:25:00Z, 2019-03-17T22:20:00Z)"
"2019-03-17T13:47:53.999Z","WrappedArray(2)","WrappedArray(null, null)","WrappedArray(CHD, CHD)","WrappedArray(CONFIRMED)","WrappedArray(AF)","WrappedArray(ARN)","WrappedArray(CDG)","WrappedArray(2019-04-14T13:35:00Z)","WrappedArray(2019-04-14T16:15:00Z)"
"2019-03-17T13:47:54.04Z","WrappedArray(3, 3, 3, 3)","WrappedArray(45, 11, 43)","WrappedArray(ADT, ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(AF, AF, AF, AF)","WrappedArray(CDG, BOM, CDG, ATL)","WrappedArray(ATL, CDG, BOM, CDG)","WrappedArray(2019-07-14T10:35:00Z, 2019-07-14T01:55:00Z, 2019-07-08T11:05:00Z, 2019-07-07T16:35:00Z)","WrappedArray(2019-07-14T14:05:00Z, 2019-07-14T08:05:00Z, 2019-07-09T00:05:00Z, 2019-07-08T07:05:00Z)"
"2019-03-17T13:47:54.365Z","WrappedArray(1, 1, 1, 1)","WrappedArray(38)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, KL, KL)","WrappedArray(AMS, AMS, TLS, PEK)","WrappedArray(PEK, TLS, AMS, AMS)","WrappedArray(2019-03-17T17:30:00Z, 2019-03-22T20:35:00Z, 2019-03-17T12:30:00Z, 2019-03-22T11:55:00Z)","WrappedArray(2019-03-18T09:55:00Z, 2019-03-22T22:25:00Z, 2019-03-17T14:30:00Z, 2019-03-22T15:30:00Z)"
"2019-03-17T13:47:54.394Z","WrappedArray(2, 2, 2, 2)","WrappedArray(52, 49)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(AF, AF, AF, AF)","WrappedArray(HND, LYS, CDG, CDG)","WrappedArray(CDG, CDG, LYS, HND)","WrappedArray(2019-11-30T13:45:00Z, 2019-11-16T11:00:00Z, 2019-11-30T21:25:00Z, 2019-11-16T16:05:00Z)","WrappedArray(2019-11-30T18:35:00Z, 2019-11-16T12:10:00Z, 2019-11-30T22:35:00Z, 2019-11-17T12:05:00Z)"
"2019-03-17T13:47:54.492Z","WrappedArray(2, 2)","WrappedArray(28, 29)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(KL, KL)","WrappedArray(AMS, DXB)","WrappedArray(DXB, AMS)","WrappedArray(2019-03-17T17:10:00Z, 2019-03-23T01:55:00Z)","WrappedArray(2019-03-18T02:55:00Z, 2019-03-23T06:20:00Z)"
"2019-03-17T13:47:54.572Z","WrappedArray(1, 1)","WrappedArray(37)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(AF, AF)","WrappedArray(PVG, CDG)","WrappedArray(CDG, PVG)","WrappedArray(2019-03-18T00:10:00Z, 2019-03-22T23:25:00Z)","WrappedArray(2019-03-18T05:55:00Z, 2019-03-23T17:45:00Z)"
"2019-03-17T13:47:54.707Z","WrappedArray(1, 1)","WrappedArray(null)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(A5, A5)","WrappedArray(SXB, MRS)","WrappedArray(MRS, SXB)","WrappedArray(2019-03-20T14:40:00Z, 2019-03-30T12:35:00Z)","WrappedArray(2019-03-20T15:55:00Z, 2019-03-30T13:55:00Z)"
"2019-03-17T13:47:54.969Z","WrappedArray(2)","WrappedArray(null, null)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED)","WrappedArray(AF)","WrappedArray(FLR)","WrappedArray(CDG)","WrappedArray(2019-04-24T20:25:00Z)","WrappedArray(2019-04-24T22:15:00Z)"
"2019-03-17T13:47:55.15Z","WrappedArray(1, 1)","WrappedArray(34)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(KL, KL)","WrappedArray(GLA, AMS)","WrappedArray(AMS, GLA)","WrappedArray(2019-03-15T06:05:00Z, 2019-03-17T16:05:00Z)","WrappedArray(2019-03-15T08:50:00Z, 2019-03-17T16:35:00Z)"
"2019-03-17T13:47:55.214Z","WrappedArray(1, 1, 1)","WrappedArray(41)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, KL)","WrappedArray(AMS, AMS, EDI)","WrappedArray(EDI, MSP, AMS)","WrappedArray(2019-03-15T08:10:00Z, 2019-03-17T17:00:00Z, 2019-03-17T13:30:00Z)","WrappedArray(2019-03-15T08:40:00Z, 2019-03-17T19:40:00Z, 2019-03-17T16:00:00Z)"
"2019-03-17T13:47:55.194Z","WrappedArray(2, 2)","WrappedArray(2, 33)","WrappedArray(CHD, ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(DL, DL)","WrappedArray(JFK, NCE)","WrappedArray(NCE, JFK)","WrappedArray(2019-07-14T20:15:00Z, 2019-08-27T12:15:00Z)","WrappedArray(2019-07-15T10:25:00Z, 2019-08-27T15:18:00Z)"
"2019-03-17T13:47:55.441Z","WrappedArray(1, 1, 1, 1, 1)","WrappedArray(21)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, KL, DL, KL)","WrappedArray(ATL, AMS, AMS, BRU, KUL)","WrappedArray(AMS, KUL, BRU, ATL, AMS)","WrappedArray(2019-05-08T22:35:00Z, 2019-05-09T20:50:00Z, 2019-06-17T08:55:00Z, 2019-06-17T11:05:00Z, 2019-06-16T23:20:00Z)","WrappedArray(2019-05-09T12:55:00Z, 2019-05-10T14:50:00Z, 2019-06-17T09:40:00Z, 2019-06-17T14:54:00Z, 2019-06-17T06:00:00Z)"
"2019-03-17T13:47:55.863Z","WrappedArray(2, 2, 2)","WrappedArray(null, null)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, KL)","WrappedArray(AMS, AMS, FCO)","WrappedArray(DUB, FCO, AMS)","WrappedArray(2019-03-18T21:20:00Z, 2019-03-16T06:55:00Z, 2019-03-18T17:15:00Z)","WrappedArray(2019-03-18T22:00:00Z, 2019-03-16T09:10:00Z, 2019-03-18T19:50:00Z)"
"2019-03-17T13:47:56.066Z","WrappedArray(2, 2, 2, 2)","WrappedArray(64, 61)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, UX, KL)","WrappedArray(MAD, AMS, AMS, WDH)","WrappedArray(AMS, WDH, MAD, AMS)","WrappedArray(2019-03-31T17:10:00Z, 2019-03-31T22:55:00Z, 2019-04-11T11:05:00Z, 2019-04-10T17:35:00Z)","WrappedArray(2019-03-31T19:50:00Z, 2019-04-01T11:05:00Z, 2019-04-11T13:40:00Z, 2019-04-11T06:05:00Z)"
"2019-03-17T13:47:56.112Z","WrappedArray(1, 1, 1, 1)","WrappedArray(57)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, KL, KL)","WrappedArray(AMS, KGL, AMS, IAD)","WrappedArray(IAD, AMS, KGL, AMS)","WrappedArray(2019-03-18T13:20:00Z, 2019-03-17T20:15:00Z, 2019-03-09T09:50:00Z, 2019-03-08T17:40:00Z)","WrappedArray(2019-03-18T16:45:00Z, 2019-03-18T06:00:00Z, 2019-03-09T19:05:00Z, 2019-03-09T07:00:00Z)"
"2019-03-17T13:47:56.216Z","WrappedArray(1, 1)","WrappedArray(null)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(KL, KL)","WrappedArray(FRA, AMS)","WrappedArray(AMS, FRA)","WrappedArray(2019-09-05T19:20:00Z, 2019-09-29T17:30:00Z)","WrappedArray(2019-09-05T20:30:00Z, 2019-09-29T18:40:00Z)"
"2019-03-17T13:47:56.483Z","WrappedArray(1, 1, 1, 1)","WrappedArray(39)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(DL, DL, DL, DL)","WrappedArray(DTW, JFK, FRA, PHX)","WrappedArray(PHX, FRA, DTW, JFK)","WrappedArray(2019-03-13T16:05:00Z, 2019-03-18T19:30:00Z, 2019-03-13T09:35:00Z, 2019-03-17T23:51:00Z)","WrappedArray(2019-03-13T17:30:00Z, 2019-03-19T08:40:00Z, 2019-03-13T13:54:00Z, 2019-03-18T07:30:00Z)"
"2019-03-17T13:47:56.526Z","WrappedArray(1, 1)","WrappedArray(null)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(KL, KL)","WrappedArray(AMS, MUC)","WrappedArray(MUC, AMS)","WrappedArray(2019-03-29T15:25:00Z, 2019-03-17T20:00:00Z)","WrappedArray(2019-03-29T16:45:00Z, 2019-03-17T21:40:00Z)"
"2019-03-17T13:47:56.629Z","WrappedArray(2, 2, 2, 2)","WrappedArray(52, 49)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(AF, AF, AF, AF)","WrappedArray(CDG, HND, LYS, CDG)","WrappedArray(LYS, CDG, CDG, HND)","WrappedArray(2019-11-30T21:25:00Z, 2019-11-30T13:45:00Z, 2019-11-16T11:00:00Z, 2019-11-16T16:05:00Z)","WrappedArray(2019-11-30T22:35:00Z, 2019-11-30T18:35:00Z, 2019-11-16T12:10:00Z, 2019-11-17T12:05:00Z)"
"2019-03-17T13:47:56.687Z","WrappedArray(2, 2, 2, 2)","WrappedArray(null, null)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, BE, AF, KL)","WrappedArray(AMS, CWL, CDG, NBO)","WrappedArray(CWL, CDG, NBO, AMS)","WrappedArray(2019-06-26T08:55:00Z, 2019-05-19T16:15:00Z, 2019-05-19T21:05:00Z, 2019-06-25T23:40:00Z)","WrappedArray(2019-06-26T09:15:00Z, 2019-05-19T18:40:00Z, 2019-05-20T06:10:00Z, 2019-06-26T06:55:00Z)"
"2019-03-17T13:47:56.7Z","WrappedArray(3, 3, 3, 3, 3)","WrappedArray(10, 45, 8)","WrappedArray(CHD, ADT, CHD)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(DL, DL, KL, DL, DL)","WrappedArray(MCO, JNB, AMS, ATL, JFK)","WrappedArray(LGA, ATL, JNB, MCO, AMS)","WrappedArray(2019-03-23T10:50:00Z, 2019-03-16T20:25:00Z, 2019-03-29T10:15:00Z, 2019-03-17T10:55:00Z, 2019-03-28T20:11:00Z)","WrappedArray(2019-03-23T13:24:00Z, 2019-03-17T07:15:00Z, 2019-03-29T22:05:00Z, 2019-03-17T12:27:00Z, 2019-03-29T09:00:00Z)"
"2019-03-17T13:47:56.77Z","WrappedArray(2, 2)","WrappedArray(null, null)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(AF, AF)","WrappedArray(NCE, CDG)","WrappedArray(CDG, NCE)","WrappedArray(2020-01-31T10:35:00Z, 2020-02-09T12:45:00Z)","WrappedArray(2020-01-31T12:10:00Z, 2020-02-09T14:15:00Z)"
"2019-03-17T13:47:56.81Z","WrappedArray(1, 1)","WrappedArray(24)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(AF, AF)","WrappedArray(CDG, RBA)","WrappedArray(RBA, CDG)","WrappedArray(2019-03-22T21:00:00Z, 2019-03-18T14:10:00Z)","WrappedArray(2019-03-22T23:55:00Z, 2019-03-18T17:10:00Z)"
"2019-03-17T13:47:56.792Z","WrappedArray(2, 2, 2, 2)","WrappedArray(null, null)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(AF, AF, AF, AF)","WrappedArray(MAD, RNS, CDG, CDG)","WrappedArray(CDG, CDG, RNS, MAD)","WrappedArray(2019-10-06T17:40:00Z, 2019-10-03T18:35:00Z, 2019-10-06T20:45:00Z, 2019-10-03T21:00:00Z)","WrappedArray(2019-10-06T19:45:00Z, 2019-10-03T19:40:00Z, 2019-10-06T21:45:00Z, 2019-10-03T23:10:00Z)"
"2019-03-17T13:47:57.023Z","WrappedArray(2, 2)","WrappedArray(null, null)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(KL, KL)","WrappedArray(NCL, AMS)","WrappedArray(AMS, NCL)","WrappedArray(2019-05-01T06:00:00Z, 2019-05-04T16:20:00Z)","WrappedArray(2019-05-01T08:25:00Z, 2019-05-04T16:40:00Z)"
"2019-03-17T13:47:57.135Z","WrappedArray(2, 2, 2, 2, 2, 2)","WrappedArray(47, 48)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, DL, KL, DL, KL)","WrappedArray(BLL, AMS, LAS, AMS, SLC, LAX)","WrappedArray(AMS, BLL, LAX, SLC, LAS, AMS)","WrappedArray(2019-05-08T14:20:00Z, 2019-05-16T10:15:00Z, 2019-05-15T11:01:00Z, 2019-05-08T17:00:00Z, 2019-05-08T20:30:00Z, 2019-05-15T13:50:00Z)","WrappedArray(2019-05-08T15:35:00Z, 2019-05-16T11:20:00Z, 2019-05-15T12:25:00Z, 2019-05-08T18:55:00Z, 2019-05-08T20:58:00Z, 2019-05-16T09:10:00Z)"
"2019-03-17T13:47:57.304Z","WrappedArray(1, 1, 1, 1, 1, 1, 1)","WrappedArray(null)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(LO, DL, LO, DL, KL, UA, SU)","WrappedArray(KGD, AMS, WAW, ATL, SVO, ORD, KGD)","WrappedArray(WAW, ATL, ORD, MSY, AMS, MSY, SVO)","WrappedArray(2019-04-02T12:40:00Z, 2019-04-02T10:05:00Z, 2019-04-02T16:40:00Z, 2019-04-02T14:59:00Z, 2019-04-02T05:40:00Z, 2019-04-02T21:14:00Z, 2019-04-01T20:25:00Z)","WrappedArray(2019-04-02T13:45:00Z, 2019-04-02T13:30:00Z, 2019-04-02T19:35:00Z, 2019-04-02T15:34:00Z, 2019-04-02T08:05:00Z, 2019-04-02T23:36:00Z, 2019-04-01T23:25:00Z)"
"2019-03-17T13:47:57.383Z","WrappedArray(1, 1, 1, 1, 1)","WrappedArray(41)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, KL, DL, DL)","WrappedArray(AMS, DRS, AMS, ATL, ATL)","WrappedArray(ATL, AMS, DRS, AMS, AMS)","WrappedArray(2019-03-18T16:50:00Z, 2019-03-18T14:20:00Z, 2019-04-12T12:20:00Z, 2019-04-11T15:15:00Z, 2019-04-11T15:15:00Z)","WrappedArray(2019-03-18T21:25:00Z, 2019-03-18T15:50:00Z, 2019-04-12T13:40:00Z, 2019-04-12T05:55:00Z, 2019-04-12T05:55:00Z)"
"2019-03-17T13:47:57.493Z","WrappedArray(2, 2)","WrappedArray(54, null)","WrappedArray(ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(KL, KL)","WrappedArray(AMS, PVG)","WrappedArray(PVG, AMS)","WrappedArray(2019-03-17T17:15:00Z, 2019-03-31T12:40:00Z)","WrappedArray(2019-03-18T10:50:00Z, 2019-03-31T18:20:00Z)"
"2019-03-17T13:47:57.61Z","WrappedArray(1, 1, 1, 1, 1)","WrappedArray(52)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(AA, KQ, KQ, AA, KQ)","WrappedArray(DFW, JFK, NBO, LGA, JFK)","WrappedArray(JFK, NBO, JFK, DFW, NBO)","WrappedArray(2019-03-16T07:00:00Z, 2019-03-17T13:00:00Z, 2019-04-16T22:55:00Z, 2019-04-17T11:00:00Z, 2019-03-16T13:00:00Z)","WrappedArray(2019-03-16T11:34:00Z, 2019-03-18T10:30:00Z, 2019-04-17T06:55:00Z, 2019-04-17T14:12:00Z, 2019-03-17T10:30:00Z)"
"2019-03-17T13:47:57.671Z","WrappedArray(1, 1, 1, 1, 1)","WrappedArray(null)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(AF, KL, KL, OS, SN)","WrappedArray(CDG, BRU, AMS, VIE, FLR)","WrappedArray(FLR, AMS, LBA, CDG, BRU)","WrappedArray(2019-03-19T17:55:00Z, 2019-03-22T14:45:00Z, 2019-03-22T16:35:00Z, 2019-03-19T13:00:00Z, 2019-03-22T11:45:00Z)","WrappedArray(2019-03-19T19:35:00Z, 2019-03-22T15:35:00Z, 2019-03-22T16:45:00Z, 2019-03-19T15:10:00Z, 2019-03-22T13:45:00Z)"
"2019-03-17T13:47:57.721Z","WrappedArray(1, 1, 1)","WrappedArray(20)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, DL, KL)","WrappedArray(AMS, CDG, JFK)","WrappedArray(CDG, JFK, AMS)","WrappedArray(2019-05-03T07:55:00Z, 2019-04-23T10:20:00Z, 2019-05-02T17:35:00Z)","WrappedArray(2019-05-03T09:25:00Z, 2019-04-23T12:46:00Z, 2019-05-03T07:00:00Z)"
"2019-03-17T13:47:57.957Z","WrappedArray(1, 1, 1, 1, 1, 1, 1, 1, 1)","WrappedArray(46)","WrappedArray(ADT)","WrappedArray(CONFIRMED, UNACCEPTED, CONFIRMED, CONFIRMED, UNACCEPTED, CONFIRMED, CONFIRMED, CONFIRMED, UNACCEPTED)","WrappedArray(AF, AM, AF, AM, AF, DL, KL, KL, AF)","WrappedArray(CDG, MEX, DTW, MEX, CDG, MTY, AMS, BSL, BSL)","WrappedArray(BSL, MTY, CDG, MTY, MEX, DTW, MEX, AMS, CDG)","WrappedArray(2019-03-18T12:30:00Z, 2019-03-01T19:00:00Z, 2019-03-17T22:05:00Z, 2019-03-01T22:00:00Z, 2019-03-01T11:00:00Z, 2019-03-17T12:48:00Z, 2019-03-01T14:35:00Z, 2019-03-01T11:15:00Z, 2019-03-01T06:30:00Z)","WrappedArray(2019-03-18T13:35:00Z, 2019-03-01T20:48:00Z, 2019-03-18T10:45:00Z, 2019-03-01T23:45:00Z, 2019-03-01T16:20:00Z, 2019-03-17T18:26:00Z, 2019-03-01T19:25:00Z, 2019-03-01T12:45:00Z, 2019-03-01T07:45:00Z)"
"2019-03-17T13:47:58.065Z","WrappedArray(1, 1, 1, 1)","WrappedArray(null)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(DL, AF, DL, AF)","WrappedArray(CDG, FNA, BOS, JFK)","WrappedArray(BOS, CDG, LGA, CDG)","WrappedArray(2019-03-27T10:15:00Z, 2019-03-26T21:05:00Z, 2019-03-27T20:00:00Z, 2019-03-18T17:35:00Z)","WrappedArray(2019-03-27T13:19:00Z, 2019-03-27T06:35:00Z, 2019-03-27T21:22:00Z, 2019-03-19T05:50:00Z)"
"2019-03-17T13:47:58.159Z","WrappedArray(1, 1, 1, 1)","WrappedArray(36)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(DL, KL, KL, KL)","WrappedArray(DTW, AMS, JNB, AMS)","WrappedArray(AMS, ORD, AMS, CPT)","WrappedArray(2019-02-21T18:23:00Z, 2019-03-18T12:40:00Z, 2019-03-17T23:55:00Z, 2019-02-22T10:15:00Z)","WrappedArray(2019-02-22T08:00:00Z, 2019-03-18T15:25:00Z, 2019-03-18T10:20:00Z, 2019-02-22T22:40:00Z)"
"2019-03-17T13:47:58.277Z","WrappedArray(1, 1, 1, 1, 1, 1, 1)","WrappedArray(36)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, UNACCEPTED)","WrappedArray(AF, KL, AF, KL, KL, KL, AF)","WrappedArray(IAH, ABZ, CDG, AMS, IAH, AMS, CDG)","WrappedArray(CDG, AMS, ABZ, ABZ, AMS, IAH, ABZ)","WrappedArray(2019-03-17T17:05:00Z, 2019-03-09T06:00:00Z, 2019-03-18T20:15:00Z, 2019-03-18T09:45:00Z, 2019-03-17T16:35:00Z, 2019-03-09T10:05:00Z, 2019-03-18T09:45:00Z)","WrappedArray(2019-03-18T08:40:00Z, 2019-03-09T08:40:00Z, 2019-03-18T21:10:00Z, 2019-03-18T10:15:00Z, 2019-03-18T07:50:00Z, 2019-03-09T13:40:00Z, 2019-03-18T10:50:00Z)"
"2019-03-17T13:47:58.562Z","WrappedArray(11, 11, 11, 11)","WrappedArray(76, 53, 44, 40, 54, 29, 46, 53, 51, 35, 60)","WrappedArray(ADT, ADT, ADT, ADT, ADT, ADT, ADT, ADT, ADT, ADT, ADT)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(KL, KL, KL, KL)","WrappedArray(AMS, LIS, GLA, AMS)","WrappedArray(GLA, AMS, AMS, LIS)","WrappedArray(2019-03-17T21:25:00Z, 2019-03-17T15:25:00Z, 2019-03-27T09:00:00Z, 2019-03-27T12:40:00Z)","WrappedArray(2019-03-17T22:00:00Z, 2019-03-17T19:35:00Z, 2019-03-27T11:40:00Z, 2019-03-27T14:35:00Z)"
"2019-03-17T13:47:58.766Z","WrappedArray(1, 1)","WrappedArray(null)","WrappedArray(ADT)","WrappedArray(CONFIRMED, CONFIRMED)","WrappedArray(AF, AF)","WrappedArray(NCE, ORY)","WrappedArray(ORY, NCE)","WrappedArray(2019-03-26T19:45:00Z, 2019-03-22T09:05:00Z)","WrappedArray(2019-03-26T21:15:00Z, 2019-03-22T10:30:00Z)"
"2019-03-17T13:47:58.877Z","WrappedArray(3, 3, 3, 3, 3)","WrappedArray(45, 8, 10)","WrappedArray(ADT, CHD, CHD)","WrappedArray(CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED, CONFIRMED)","WrappedArray(DL, DL, DL, KL, DL)","WrappedArray(MCO, JNB, ATL, AMS, JFK)","WrappedArray(LGA, ATL, MCO, JNB, AMS)","WrappedArray(2019-03-23T10:50:00Z, 2019-03-16T20:25:00Z, 2019-03-17T10:55:00Z, 2019-03-29T10:15:00Z, 2019-03-28T20:11:00Z)","WrappedArray(2019-03-23T13:24:00Z, 2019-03-17T07:15:00Z, 2019-03-17T12:27:00Z, 2019-03-29T22:05:00Z, 2019-03-29T09:00:00Z)"
