"nbPassengers0","nbPassengers1","bookingStatus0","bookingStatus1","operatingAirline0","operatingAirline1","originAirport0","originAirport1","departureDate0","departureDate1","arrivalDate0","arrivalDate1","destinationAirport0","destinationAirport1"
2,2,"CONFIRMED","CONFIRMED","KL","KL","AMS","EDI","2019-03-14T15:55:00Z","2019-03-18T17:05:00Z","2019-03-14T16:20:00Z","2019-03-18T19:35:00Z","EDI","AMS"
2,"","CONFIRMED","","AF","","CDG","","2019-06-08T13:15:00Z","","2019-06-08T14:55:00Z","","YUL",""
1,1,"CONFIRMED","CONFIRMED","AF","AF","GOA","KIX","2019-06-20T06:00:00Z","2019-09-17T10:30:00Z","2019-06-20T07:40:00Z","2019-09-17T16:00:00Z","CDG","CDG"
1,1,"CONFIRMED","CONFIRMED","KL","KL","BHX","NUE","2019-03-22T17:35:00Z","2019-03-17T18:25:00Z","2019-03-22T19:55:00Z","2019-03-17T19:50:00Z","AMS","AMS"
1,"","CONFIRMED","","A5","","ORY","","2019-05-26T20:05:00Z","","2019-05-26T21:25:00Z","","AUR",""
2,2,"CONFIRMED","CONFIRMED","AF","KL","CDG","AMS","2019-03-23T12:15:00Z","2019-03-25T15:55:00Z","2019-03-23T13:50:00Z","2019-03-25T16:20:00Z","BLQ","EDI"
1,1,"CONFIRMED","CONFIRMED","DL","DL","MLB","CDG","2019-03-23T14:35:00Z","2019-03-18T09:10:00Z","2019-03-23T16:14:00Z","2019-03-18T13:38:00Z","ATL","ATL"
2,2,"CONFIRMED","CONFIRMED","AF","AF","CDG","NTE","2019-07-14T20:50:00Z","2019-07-14T18:50:00Z","2019-07-14T22:25:00Z","2019-07-14T19:55:00Z","TRN","CDG"
1,1,"CONFIRMED","CONFIRMED","AF","AF","OTP","CDG","2019-03-21T14:20:00Z","2019-03-18T18:20:00Z","2019-03-21T16:35:00Z","2019-03-18T22:10:00Z","CDG","OTP"
1,1,"CONFIRMED","CONFIRMED","AF","AF","BRU","RNS","2019-03-18T10:25:00Z","2019-03-12T10:35:00Z","2019-03-18T11:40:00Z","2019-03-12T11:40:00Z","RNS","CDG"
1,1,"CONFIRMED","CONFIRMED","KL","KL","AMS","ICN","2019-03-18T08:10:00Z","2019-03-18T00:55:00Z","2019-03-18T08:40:00Z","2019-03-18T04:30:00Z","EDI","AMS"
1,1,"CONFIRMED","CONFIRMED","KL","KL","AMS","ZRH","2019-04-01T12:20:00Z","2019-03-18T06:55:00Z","2019-04-01T13:45:00Z","2019-03-18T08:50:00Z","ZRH","AMS"
1,1,"CONFIRMED","CONFIRMED","XK","XK","ORY","AJA","2019-06-05T12:55:00Z","2019-06-18T15:20:00Z","2019-06-05T14:30:00Z","2019-06-18T16:55:00Z","AJA","ORY"
1,1,"CONFIRMED","CONFIRMED","KL","KL","ATL","MAD","2019-03-10T23:25:00Z","2019-03-18T13:00:00Z","2019-03-11T12:25:00Z","2019-03-18T15:35:00Z","AMS","AMS"
2,2,"CONFIRMED","CONFIRMED","AF","AF","LIS","CDG","2019-03-17T16:10:00Z","2019-03-05T09:15:00Z","2019-03-17T19:45:00Z","2019-03-05T12:35:00Z","CDG","RAK"
1,1,"CONFIRMED","CONFIRMED","A5","A5","LIL","MRS","2019-03-18T18:00:00Z","2019-03-21T09:30:00Z","2019-03-18T19:40:00Z","2019-03-21T11:05:00Z","MRS","LIL"
4,4,"CONFIRMED","CONFIRMED","KL","KL","SJO","AMS","2020-02-09T22:05:00Z","2020-01-19T15:20:00Z","2020-02-10T15:20:00Z","2020-01-19T20:05:00Z","AMS","SJO"
1,1,"CONFIRMED","CONFIRMED","AF","AF","HND","CDG","2019-03-18T23:50:00Z","2019-03-23T23:20:00Z","2019-03-19T04:50:00Z","2019-03-24T19:25:00Z","CDG","HND"
3,3,"CONFIRMED","CONFIRMED","KL","KL","AMS","MRS","2019-03-18T14:30:00Z","2019-03-22T06:30:00Z","2019-03-18T16:35:00Z","2019-03-22T08:40:00Z","MRS","AMS"
1,1,"CONFIRMED","CONFIRMED","CZ","AF","CDG","PVG","2019-04-07T12:25:00Z","2019-04-20T23:20:00Z","2019-04-08T06:00:00Z","2019-04-21T05:40:00Z","CAN","CDG"
1,1,"CONFIRMED","CONFIRMED","XK","XK","ORY","AJA","2019-06-05T12:55:00Z","2019-06-18T15:20:00Z","2019-06-05T14:30:00Z","2019-06-18T16:55:00Z","AJA","ORY"
1,1,"CONFIRMED","CONFIRMED","A5","A5","MRS","LIL","2019-04-19T09:30:00Z","2019-04-23T13:10:00Z","2019-04-19T11:05:00Z","2019-04-23T14:50:00Z","LIL","MRS"
3,3,"CONFIRMED","CONFIRMED","KL","KL","AMS","BHX","2019-03-18T16:40:00Z","2019-03-15T06:15:00Z","2019-03-18T16:50:00Z","2019-03-15T08:35:00Z","BHX","AMS"
1,1,"CONFIRMED","CONFIRMED","KL","KL","AMS","TLS","2019-03-19T20:35:00Z","2019-03-21T13:30:00Z","2019-03-19T22:25:00Z","2019-03-21T15:30:00Z","TLS","AMS"
1,1,"CONFIRMED","CONFIRMED","KL","CZ","AMS","CAN","2019-03-17T17:15:00Z","2019-03-23T00:00:00Z","2019-03-18T10:50:00Z","2019-03-23T00:00:00Z","PVG","AMS"
2,2,"CONFIRMED","CONFIRMED","AF","AF","BES","CAY","2019-04-05T06:35:00Z","2019-04-07T17:25:00Z","2019-04-05T07:55:00Z","2019-04-08T06:55:00Z","ORY","ORY"
3,3,"CONFIRMED","CONFIRMED","AF","AF","CDG","BIQ","2019-04-13T16:10:00Z","2019-04-21T10:40:00Z","2019-04-13T17:35:00Z","2019-04-21T12:10:00Z","BIQ","CDG"
2,2,"CONFIRMED","CONFIRMED","AF","AF","NCE","CDG","2020-01-31T10:35:00Z","2020-02-09T12:45:00Z","2020-01-31T12:10:00Z","2020-02-09T14:15:00Z","CDG","NCE"
1,1,"CONFIRMED","CONFIRMED","DL","DL","JFK","ORF","2018-12-17T14:50:00Z","2019-03-17T12:38:00Z","2018-12-17T16:30:00Z","2019-03-17T14:38:00Z","ORF","DTW"
1,1,"UNACCEPTED","UNACCEPTED","AF","AF","CDG","ICN","2019-06-12T21:00:00Z","2019-06-12T14:40:00Z","2019-06-12T22:55:00Z","2019-06-12T19:35:00Z","CPH","CDG"
1,1,"WAITING_LIST","CONFIRMED","CZ","KL","CAN","AMS","2019-04-02T00:05:00Z","2019-04-02T10:00:00Z","2019-04-02T06:45:00Z","2019-04-02T17:00:00Z","AMS","GYE"
1,1,"CONFIRMED","CONFIRMED","AF","AF","CDG","CMN","2019-03-17T18:35:00Z","2019-03-25T16:30:00Z","2019-03-17T21:40:00Z","2019-03-25T19:45:00Z","CMN","CDG"
1,1,"CONFIRMED","CONFIRMED","AF","AF","CDG","ATL","2019-03-21T12:35:00Z","2019-03-20T21:25:00Z","2019-03-21T19:35:00Z","2019-03-21T10:45:00Z","LBV","CDG"
1,1,"CONFIRMED","CONFIRMED","KQ","AA","JFK","BOS","2019-03-25T13:00:00Z","2019-03-25T09:42:00Z","2019-03-26T10:30:00Z","2019-03-25T11:19:00Z","NBO","JFK"
1,1,"SEAT_AVAILABLE","SEAT_AVAILABLE","KL","KL","BCN","AMS","2019-03-17T19:55:00Z","2019-03-15T16:55:00Z","2019-03-17T22:15:00Z","2019-03-15T19:05:00Z","AMS","BCN"
1,1,"CONFIRMED","CONFIRMED","KL","KL","AMS","JFK","2019-03-17T17:15:00Z","2019-03-12T22:30:00Z","2019-03-17T20:30:00Z","2019-03-13T10:40:00Z","JFK","AMS"
5,5,"CONFIRMED","CONFIRMED","EY","SV","AUH","MED","2019-06-03T02:15:00Z","2019-08-15T00:05:00Z","2019-06-03T07:40:00Z","2019-08-15T01:50:00Z","CDG","DMM"
14,14,"CONFIRMED","CONFIRMED","KL","DL","AMS","FLL","2019-03-18T09:40:00Z","2019-03-17T11:35:00Z","2019-03-18T11:55:00Z","2019-03-17T14:45:00Z","FCO","DTW"
1,1,"CONFIRMED","CONFIRMED","AF","AF","BOS","CDG","2019-03-22T20:30:00Z","2019-02-17T15:40:00Z","2019-03-23T08:15:00Z","2019-02-17T17:35:00Z","CDG","BOS"
1,1,"CONFIRMED","UNACCEPTED","AF","AF","CDG","ICN","2019-06-13T21:00:00Z","2019-06-12T14:40:00Z","2019-06-13T22:55:00Z","2019-06-12T19:35:00Z","CPH","CDG"
1,1,"CONFIRMED","CONFIRMED","AF","AF","CDG","CAI","2019-04-13T16:00:00Z","2019-04-22T02:10:00Z","2019-04-13T20:40:00Z","2019-04-22T07:00:00Z","CAI","CDG"
1,1,"CONFIRMED","CONFIRMED","AF","AF","CDG","MIA","2019-03-18T10:10:00Z","2019-06-13T19:40:00Z","2019-03-18T15:10:00Z","2019-06-14T10:40:00Z","MIA","CDG"
1,1,"CONFIRMED","CONFIRMED","DL","AF","ATL","CDG","2019-04-29T15:32:00Z","2019-04-30T09:45:00Z","2019-04-30T06:00:00Z","2019-04-30T15:20:00Z","CDG","TLV"
1,1,"CONFIRMED","CONFIRMED","KQ","KQ","DXB","NBO","2019-04-04T01:55:00Z","2019-04-04T07:05:00Z","2019-04-04T06:00:00Z","2019-04-04T09:05:00Z","NBO","ADD"
2,"","CONFIRMED","","AF","","CDG","","2019-06-08T13:15:00Z","","2019-06-08T14:55:00Z","","YUL",""
1,1,"CONFIRMED","CONFIRMED","A5","A5","NCE","LIL","2019-07-08T13:25:00Z","2019-07-18T15:45:00Z","2019-07-08T15:00:00Z","2019-07-18T17:25:00Z","LIL","NCE"
2,2,"CONFIRMED","CONFIRMED","KL","KL","AMS","LIS","2019-03-13T21:10:00Z","2019-03-17T15:25:00Z","2019-03-13T23:10:00Z","2019-03-17T19:35:00Z","LIS","AMS"
2,2,"CONFIRMED","CONFIRMED","KL","KL","HAJ","AMS","2019-06-19T14:10:00Z","2019-06-26T20:35:00Z","2019-06-19T15:15:00Z","2019-06-26T21:35:00Z","AMS","HAJ"
2,2,"UNACCEPTED","CONFIRMED","H1","KL","PNQ","AAL","2019-04-10T20:00:00Z","2019-04-08T10:10:00Z","2019-04-10T22:00:00Z","2019-04-08T11:30:00Z","DXB","AMS"
1,1,"CONFIRMED","CONFIRMED","KL","KL","AMS","LCY","2019-03-22T17:15:00Z","2019-03-18T10:00:00Z","2019-03-22T17:20:00Z","2019-03-18T12:10:00Z","LCY","AMS"
1,1,"CONFIRMED","CONFIRMED","KQ","KQ","NBO","BGF","2019-05-18T07:45:00Z","2019-05-17T16:10:00Z","2019-05-18T10:55:00Z","2019-05-17T22:35:00Z","JNB","NBO"
11,11,"CONFIRMED","CONFIRMED","KL","KL","GLA","LIS","2019-03-27T09:00:00Z","2019-03-17T15:25:00Z","2019-03-27T11:40:00Z","2019-03-17T19:35:00Z","AMS","AMS"
1,"","CONFIRMED","","AF","","CDG","","2019-03-18T21:10:00Z","","2019-03-18T23:35:00Z","","OSL",""
1,1,"SEAT_AVAILABLE","SEAT_AVAILABLE","KL","KL","BCN","AMS","2019-03-17T19:55:00Z","2019-03-15T16:55:00Z","2019-03-17T22:15:00Z","2019-03-15T19:05:00Z","AMS","BCN"
1,1,"CONFIRMED","CONFIRMED","AF","AF","CDG","BCN","2019-09-03T19:40:00Z","2019-09-03T15:15:00Z","2019-09-03T22:00:00Z","2019-09-03T17:10:00Z","JFK","CDG"
1,1,"CONFIRMED","CONFIRMED","AF","AF","JFK","CDG","2019-03-11T23:50:00Z","2019-03-17T16:10:00Z","2019-03-12T12:00:00Z","2019-03-17T19:55:00Z","CDG","JFK"
14,14,"CONFIRMED","CONFIRMED","KL","AF","AMS","FCO","2019-03-18T09:40:00Z","2019-03-24T10:00:00Z","2019-03-18T11:55:00Z","2019-03-24T12:15:00Z","FCO","CDG"
1,1,"CONFIRMED","CONFIRMED","KL","KL","IAH","AMS","2019-03-18T16:35:00Z","2019-03-12T10:05:00Z","2019-03-19T07:50:00Z","2019-03-12T14:40:00Z","AMS","IAH"
1,"","CONFIRMED","","KQ","","MGQ","","2019-03-18T15:50:00Z","","2019-03-18T17:35:00Z","","NBO",""
2,2,"CONFIRMED","CONFIRMED","KL","KL","MAN","AMS","2019-04-08T17:30:00Z","2019-04-15T21:15:00Z","2019-04-08T19:45:00Z","2019-04-15T21:35:00Z","AMS","MAN"
1,1,"CONFIRMED","CONFIRMED","AF","AF","CDG","TLS","2019-03-18T07:30:00Z","2019-03-13T20:10:00Z","2019-03-18T08:50:00Z","2019-03-13T21:40:00Z","TLS","CDG"
1,"","CONFIRMED","","AF","","MRU","","2019-03-18T20:55:00Z","","2019-03-19T05:45:00Z","","CDG",""
1,1,"CONFIRMED","CONFIRMED","KL","KL","LBA","AMS","2019-03-21T10:00:00Z","2019-03-23T21:45:00Z","2019-03-21T12:15:00Z","2019-03-23T21:55:00Z","AMS","LBA"
2,2,"CONFIRMED","CONFIRMED","AF","AF","LED","CDG","2019-04-20T06:00:00Z","2019-04-24T09:30:00Z","2019-04-20T08:35:00Z","2019-04-24T13:50:00Z","CDG","LED"
5,5,"CONFIRMED","CONFIRMED","DL","DL","AMS","DTW","2019-07-28T13:20:00Z","2019-08-11T16:27:00Z","2019-07-28T17:49:00Z","2019-08-12T05:55:00Z","TPA","AMS"
1,1,"UNACCEPTED","UNACCEPTED","AF","AF","AMS","CDG","2019-03-18T09:25:00Z","2019-03-18T12:20:00Z","2019-03-18T10:45:00Z","2019-03-18T13:20:00Z","CDG","RNS"
2,2,"CONFIRMED","CONFIRMED","KL","DL","AMS","MCO","2019-05-31T14:20:00Z","2019-05-30T21:32:00Z","2019-05-31T15:40:00Z","2019-05-31T12:45:00Z","CPH","AMS"
1,1,"CONFIRMED","CONFIRMED","9W","AF","DEL","CDG","2019-03-27T17:35:00Z","2019-03-28T14:25:00Z","2019-03-27T20:35:00Z","2019-03-28T17:50:00Z","MAA","YYZ"
1,1,"CONFIRMED","CONFIRMED","KL","KL","AMS","NWI","2019-03-17T16:35:00Z","2019-04-08T17:20:00Z","2019-03-17T16:25:00Z","2019-04-08T19:15:00Z","NWI","AMS"
2,2,"CONFIRMED","CONFIRMED","KL","KL","AMS","LIS","2019-03-13T21:10:00Z","2019-03-17T15:25:00Z","2019-03-13T23:10:00Z","2019-03-17T19:35:00Z","LIS","AMS"
1,1,"CONFIRMED","CONFIRMED","KQ","KQ","NBO","JFK","2019-03-08T22:55:00Z","2019-03-17T13:00:00Z","2019-03-09T06:25:00Z","2019-03-18T10:30:00Z","JFK","NBO"
2,2,"CONFIRMED","CONFIRMED","KL","KL","AMS","AMS","2019-05-12T16:10:00Z","2019-05-16T20:45:00Z","2019-05-12T16:45:00Z","2019-05-16T22:00:00Z","BHD","TXL"
1,1,"CONFIRMED","CONFIRMED","A5","A5","LIL","NCE","2019-03-13T17:20:00Z","2019-03-17T15:40:00Z","2019-03-13T19:00:00Z","2019-03-17T17:20:00Z","NCE","LIL"
1,1,"CONFIRMED","CONFIRMED","AF","AF","FDF","CAY","2019-03-19T08:30:00Z","2019-03-21T12:35:00Z","2019-03-19T11:40:00Z","2019-03-21T13:45:00Z","CAY","FDF"
1,1,"CONFIRMED","CONFIRMED","AF","AF","CDG","NSI","2019-03-26T09:40:00Z","2019-03-25T23:45:00Z","2019-03-26T13:55:00Z","2019-03-26T06:30:00Z","ATH","CDG"
1,1,"CONFIRMED","CONFIRMED","KL","KL","ABZ","AMS","2019-03-20T17:25:00Z","2019-03-17T21:20:00Z","2019-03-20T20:00:00Z","2019-03-17T21:50:00Z","AMS","ABZ"
1,1,"CONFIRMED","CONFIRMED","KQ","KQ","ABJ","NBO","2019-03-07T20:30:00Z","2019-03-08T22:55:00Z","2019-03-08T05:55:00Z","2019-03-09T06:25:00Z","NBO","JFK"
2,2,"CONFIRMED","CONFIRMED","KL","KL","AMS","AMS","2019-05-12T16:10:00Z","2019-05-16T20:45:00Z","2019-05-12T16:45:00Z","2019-05-16T22:00:00Z","BHD","TXL"
2,2,"CONFIRMED","CONFIRMED","KQ","KQ","NBO","LHR","2019-06-24T09:20:00Z","2019-06-04T18:25:00Z","2019-06-24T16:15:00Z","2019-06-05T05:00:00Z","LHR","NBO"
2,2,"CONFIRMED","CONFIRMED","DL","DL","BOS","AMS","2019-03-17T18:10:00Z","2019-03-25T14:40:00Z","2019-03-18T07:00:00Z","2019-03-25T20:37:00Z","FCO","MCO"
2,2,"CONFIRMED","CONFIRMED","AF","KL","CDG","AMS","2019-12-07T23:30:00Z","2019-12-18T12:35:00Z","2019-12-08T11:15:00Z","2019-12-18T13:50:00Z","JNB","TXL"
1,1,"CONFIRMED","CONFIRMED","KL","KL","AMS","MXP","2019-03-27T20:50:00Z","2019-03-27T17:00:00Z","2019-03-28T15:50:00Z","2019-03-27T18:55:00Z","TPE","AMS"
2,2,"CONFIRMED","CONFIRMED","KQ","KQ","LHR","NBO","2019-06-04T18:25:00Z","2019-06-24T09:20:00Z","2019-06-05T05:00:00Z","2019-06-24T16:15:00Z","NBO","LHR"
4,4,"CONFIRMED","CONFIRMED","KL","KL","AMS","AMS","2020-02-14T21:00:00Z","2020-02-22T15:45:00Z","2020-02-14T22:25:00Z","2020-02-22T16:05:00Z","ZRH","LHR"
1,1,"CONFIRMED","CONFIRMED","AF","AF","CDG","CMN","2019-03-31T15:00:00Z","2019-04-03T10:05:00Z","2019-03-31T17:10:00Z","2019-04-03T14:10:00Z","CMN","CDG"
1,"","CONFIRMED","","KL","","AMS","","2019-05-26T17:00:00Z","","2019-05-26T18:20:00Z","","CPH",""
1,1,"CONFIRMED","CONFIRMED","KL","KL","AMS","JFK","2019-05-15T08:00:00Z","2019-05-14T17:35:00Z","2019-05-15T09:25:00Z","2019-05-15T07:00:00Z","CDG","AMS"
1,1,"CONFIRMED","CONFIRMED","KL","KL","ARN","AMS","2019-03-23T13:30:00Z","2019-03-23T16:45:00Z","2019-03-23T15:40:00Z","2019-03-23T17:55:00Z","AMS","NUE"
1,"","SEAT_AVAILABLE","","AF","","CDG","","2019-04-30T09:05:00Z","","2019-04-30T14:15:00Z","","BEY",""
1,1,"CONFIRMED","CONFIRMED","KQ","KQ","JFK","NBO","2019-03-01T12:00:00Z","2019-03-17T22:55:00Z","2019-03-02T10:30:00Z","2019-03-18T06:55:00Z","NBO","JFK"
1,1,"CONFIRMED","CONFIRMED","AF","AF","SVO","CDG","2019-03-26T06:50:00Z","2019-03-30T12:50:00Z","2019-03-26T09:10:00Z","2019-03-30T18:55:00Z","CDG","SVO"
11,11,"CONFIRMED","CONFIRMED","KL","KL","GLA","LIS","2019-03-27T09:00:00Z","2019-03-17T15:25:00Z","2019-03-27T11:40:00Z","2019-03-17T19:35:00Z","AMS","AMS"
1,1,"CONFIRMED","CONFIRMED","KL","KL","PVG","AMS","2019-03-23T00:15:00Z","2019-03-17T17:15:00Z","2019-03-23T05:20:00Z","2019-03-18T10:50:00Z","AMS","PVG"
1,1,"CONFIRMED","CONFIRMED","AF","AF","BIQ","ORY","2019-04-28T21:05:00Z","2019-04-26T19:20:00Z","2019-04-28T22:30:00Z","2019-04-26T20:35:00Z","ORY","BIQ"
1,1,"CONFIRMED","CONFIRMED","DL","KL","AMS","JRO","2019-03-19T08:55:00Z","2019-03-18T21:45:00Z","2019-03-19T12:23:00Z","2019-03-19T07:30:00Z","JFK","AMS"
2,2,"CONFIRMED","CONFIRMED","KQ","KQ","ROB","ACC","2019-03-17T15:10:00Z","2019-03-14T12:00:00Z","2019-03-17T16:00:00Z","2019-03-14T14:25:00Z","FNA","FNA"
2,2,"CONFIRMED","CONFIRMED","AF","AF","MIA","CDG","2019-06-18T19:40:00Z","2019-03-25T10:10:00Z","2019-06-19T10:40:00Z","2019-03-25T15:10:00Z","CDG","MIA"
1,1,"CONFIRMED","CONFIRMED","KL","KL","SFO","AMS","2019-03-22T15:35:00Z","2019-03-18T10:25:00Z","2019-03-23T09:50:00Z","2019-03-18T13:25:00Z","AMS","SFO"
1,1,"CONFIRMED","CONFIRMED","AF","AF","FDF","CAY","2019-03-19T08:30:00Z","2019-03-21T12:35:00Z","2019-03-19T11:40:00Z","2019-03-21T13:45:00Z","CAY","FDF"
2,2,"CONFIRMED","CONFIRMED","DL","DL","ATL","ATL","2019-04-16T17:32:00Z","2019-04-27T15:06:00Z","2019-04-17T08:05:00Z","2019-04-27T16:29:00Z","AMS","DFW"
2,2,"CONFIRMED","CONFIRMED","BT","BT","CDG","VNO","2019-11-16T17:25:00Z","2019-11-04T07:45:00Z","2019-11-16T21:05:00Z","2019-11-04T09:20:00Z","VNO","AMS"
1,1,"CONFIRMED","CONFIRMED","PW","KQ","DAR","NBO","2019-04-03T08:50:00Z","2019-04-06T14:40:00Z","2019-04-03T10:10:00Z","2019-04-06T17:55:00Z","NBO","LOS"
1,1,"CONFIRMED","CONFIRMED","KL","AF","CDG","OPO","2019-03-19T20:25:00Z","2019-03-19T16:15:00Z","2019-03-19T21:40:00Z","2019-03-19T19:35:00Z","AMS","CDG"
1,1,"CONFIRMED","CONFIRMED","AF","AF","CDG","GRU","2019-03-02T10:05:00Z","2019-03-17T20:00:00Z","2019-03-02T18:00:00Z","2019-03-18T11:20:00Z","GRU","CDG"
1,1,"CONFIRMED","CONFIRMED","KL","KL","BLQ","AMS","2019-04-10T09:20:00Z","2019-04-11T14:45:00Z","2019-04-10T11:20:00Z","2019-04-11T16:35:00Z","AMS","BLQ"
2,2,"CONFIRMED","CONFIRMED","HV","HV","AMS","AGP","2019-05-11T13:00:00Z","2019-05-11T08:45:00Z","2019-05-11T14:55:00Z","2019-05-11T11:50:00Z","PSA","AMS"
2,2,"CONFIRMED","CONFIRMED","KL","AF","AMS","IAD","2019-07-09T13:20:00Z","2019-06-19T21:10:00Z","2019-07-09T15:40:00Z","2019-06-20T10:45:00Z","IAD","CDG"
1,1,"CONFIRMED","CONFIRMED","AF","KL","CDG","AMS","2019-03-02T23:40:00Z","2019-03-18T16:55:00Z","2019-03-03T10:15:00Z","2019-03-18T19:05:00Z","SCL","BCN"
2,2,"CONFIRMED","CONFIRMED","AF","BE","CDG","CDG","2019-12-12T23:20:00Z","2019-12-23T20:55:00Z","2019-12-13T19:25:00Z","2019-12-23T21:20:00Z","HND","MAN"
1,1,"CONFIRMED","CONFIRMED","DL","DL","UIO","ATL","2019-04-14T23:35:00Z","2019-03-24T18:15:00Z","2019-04-15T05:46:00Z","2019-03-24T22:35:00Z","ATL","UIO"
1,"","SEAT_AVAILABLE","","AF","","ORY","","2019-03-18T12:55:00Z","","2019-03-18T14:10:00Z","","MRS",""
1,1,"CONFIRMED","CONFIRMED","9W","9W","DEL","YYZ","2019-03-27T17:35:00Z","2019-02-22T18:30:00Z","2019-03-27T20:35:00Z","2019-02-24T00:15:00Z","MAA","DEL"
1,1,"CONFIRMED","CONFIRMED","AM","AM","CDG","HMO","2019-06-06T23:00:00Z","2019-06-30T18:05:00Z","2019-06-07T03:30:00Z","2019-06-30T22:55:00Z","MEX","MEX"
2,2,"CONFIRMED","CONFIRMED","FB","KL","VAR","AMS","2019-07-09T05:30:00Z","2019-07-09T13:20:00Z","2019-07-09T06:20:00Z","2019-07-09T15:40:00Z","SOF","IAD"
3,3,"CONFIRMED","CONFIRMED","A5","A5","LDE","ORY","2019-04-01T11:05:00Z","2019-03-30T09:40:00Z","2019-04-01T12:35:00Z","2019-03-30T11:00:00Z","ORY","LDE"
1,1,"CONFIRMED","UNACCEPTED","KL","KL","PEK","AMS","2019-03-29T11:55:00Z","2019-03-17T17:30:00Z","2019-03-29T15:30:00Z","2019-03-18T09:55:00Z","AMS","PEK"
8,8,"CONFIRMED","CONFIRMED","KL","KL","LIS","AMS","2019-09-18T15:35:00Z","2019-09-18T21:15:00Z","2019-09-18T19:35:00Z","2019-09-18T22:45:00Z","AMS","GOT"
1,1,"CONFIRMED","CONFIRMED","AF","AF","HAV","CDG","2019-06-04T22:55:00Z","2019-04-30T16:40:00Z","2019-06-05T14:05:00Z","2019-04-30T20:35:00Z","CDG","HAV"
2,2,"CONFIRMED","CONFIRMED","A5","A5","LIL","NCE","2019-06-07T15:45:00Z","2019-06-10T13:25:00Z","2019-06-07T17:25:00Z","2019-06-10T15:00:00Z","NCE","LIL"
1,1,"CONFIRMED","CONFIRMED","AF","AF","PUF","ORY","2018-10-07T14:55:00Z","2018-10-10T16:30:00Z","2018-10-07T16:30:00Z","2018-10-10T17:50:00Z","CDG","PUF"
2,2,"CONFIRMED","CONFIRMED","BT","G3","CDG","GIG","2019-11-16T17:25:00Z","2019-11-04T21:10:00Z","2019-11-16T21:05:00Z","2019-11-04T22:20:00Z","VNO","CGH"
1,1,"CONFIRMED","UNACCEPTED","CZ","KL","AMS","AMS","2019-03-18T14:10:00Z","2019-03-17T17:30:00Z","2019-03-19T06:55:00Z","2019-03-18T09:55:00Z","PEK","PEK"
1,1,"CONFIRMED","CONFIRMED","AF","AF","PUF","ORY","2018-10-22T10:40:00Z","2018-10-26T19:05:00Z","2018-10-22T12:10:00Z","2018-10-26T20:25:00Z","CDG","PUF"
1,1,"CONFIRMED","CONFIRMED","AF","EY","PUF","AUH","2018-10-29T06:20:00Z","2018-11-01T02:15:00Z","2018-10-29T08:00:00Z","2018-11-01T07:00:00Z","CDG","CDG"
1,1,"CONFIRMED","CONFIRMED","AF","AF","BOS","CDG","2019-09-06T18:05:00Z","2019-08-30T14:05:00Z","2019-09-07T07:00:00Z","2019-08-30T15:55:00Z","CDG","BOS"
1,1,"CONFIRMED","CONFIRMED","KL","KL","AMS","KGL","2019-03-09T09:50:00Z","2019-03-17T20:15:00Z","2019-03-09T19:05:00Z","2019-03-18T06:00:00Z","KGL","AMS"
3,3,"CONFIRMED","CONFIRMED","KL","KL","AMS","LYS","2019-03-18T07:50:00Z","2019-03-19T18:05:00Z","2019-03-18T09:25:00Z","2019-03-19T19:50:00Z","LYS","AMS"
1,1,"CONFIRMED","CONFIRMED","A5","A5","BES","LYS","2019-03-19T18:00:00Z","2019-03-19T19:55:00Z","2019-03-19T19:30:00Z","2019-03-19T21:00:00Z","LYS","SXB"
1,1,"CONFIRMED","CONFIRMED","A5","A5","LIL","NCE","2019-05-02T15:45:00Z","2019-05-10T13:25:00Z","2019-05-02T17:25:00Z","2019-05-10T15:00:00Z","NCE","LIL"
1,1,"CONFIRMED","CONFIRMED","KL","AF","HAV","PEK","2019-06-15T16:35:00Z","2019-03-18T01:00:00Z","2019-06-16T08:00:00Z","2019-03-18T05:15:00Z","AMS","CDG"
